channel,campaign_name,package,month,Spend,Impressions,corrected_spend,corrected_impressions,method,ecpm
Digital Audio,,D_ATF_REX_067_PANDORA MEDIA_GARNT_CSTM_Unreachables_NTL_3P_UF_Spons Lis Unreachables Spanish_CRS_DIS_300x250_A18+_PAV_NONSPR,2025-03,0.0,1009511.0000000001,30000.0,1009511.0,PAV,29.717358206101768
Digital Audio,,D_ATF_REX_067_PANDORA MEDIA_GARNT_CSTM_Unreachables_NTL_3P_UF_Spons Lis Unreachables Spanish_CRS_DIS_640x330_A18+_PAV_NONSPR,2025-01,0.0,1279707.0,30000.0,1279707.0,PAV,23.44286621859535
Digital Audio,,D_ATF_REX_067_PANDORA MEDIA_GARNT_CSTM_Unreachables_NTL_3P_UF_Spons Lis Unreachables Spanish_CRS_DIS_640x330_A18+_PAV_NONSPR,2025-02,0.0,1318673.0,30000.0,1318673.0,PAV,22.75014351548868
Digital Audio,,D_ATF_REX_067_PANDORA MEDIA_GARNT_CSTM_Unreachables_NTL_3P_UF_Spons Lis Unreachables Spanish_CRS_DIS_640x330_A18+_PAV_NONSPR,2025-03,0.0,1326462.0,30000.0,1326462.0,PAV,22.616554413168263
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_BROD_ROS_NTL_2P_UF_AE HM1849 English_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-01,46042.14784072523,4576687.0,65982.0,4576687.0,CPM,14.41697891946729
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_BROD_ROS_NTL_2P_UF_AE HM1849 English_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-02,53067.77826402157,5274719.0,73007.0,5274719.0,CPM,13.840926881602604
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_BROD_ROS_NTL_2P_UF_AE HM1849 English_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-03,48682.70842191415,5396174.0,69661.0,5396174.0,CPM,12.909331685746231
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_BROD_ROS_NTL_2P_UF_AE HM1849 Spanish_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-01,45703.100766225354,4740936.0,66063.0,4740936.0,CPM,13.934590131568957
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_BROD_ROS_NTL_2P_UF_AE HM1849 Spanish_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-02,61219.0012110977,6350518.000000001,81579.0,6350518.0,CPM,12.846038701094937
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_BROD_ROS_NTL_2P_UF_AE HM1849 Spanish_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-03,39469.20145463402,4760946.0,61179.0,4760946.0,CPM,12.85017725468846
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_BROD_ROS_NTL_2P_UF_Spons Session HM1849 Eng_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-01,49352.84242401545,1186913.0,37772.0,1186913.0,CPM,31.82373097269977
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_BROD_ROS_NTL_2P_UF_Spons Session HM1849 Eng_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-02,51895.03396068388,1248346.0,40324.0,1248346.0,CPM,32.301941929561195
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_BROD_ROS_NTL_2P_UF_Spons Session HM1849 Eng_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-03,43669.146819494264,1182864.0,36751.0,1182864.0,CPM,31.06950587726061
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_BROD_ROS_NTL_2P_UF_Spons Session HM1849 Span_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-01,49357.44033751525,1238567.0,39507.0,1238567.0,CPM,31.897345884397048
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_BROD_ROS_NTL_2P_UF_Spons Session HM1849 Span_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-02,46981.363594712086,1178974.0,37132.0,1178974.0,CPM,31.495181403491507
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_BROD_ROS_NTL_2P_UF_Spons Session HM1849 Span_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-03,44386.316843479755,1227453.0,38225.0,1227453.0,CPM,31.141721923364884
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_CSTM_Unreachables_NTL_3P_UF_AE Unreach English_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-01,46644.67307106662,4493848.0,66265.0,4493848.0,CPM,14.745714585807086
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_CSTM_Unreachables_NTL_3P_UF_AE Unreach English_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-02,53106.274805421475,5116076.0,72726.0,5116076.0,CPM,14.215191486600276
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_CSTM_Unreachables_NTL_3P_UF_AE Unreach English_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-03,48484.9132303826,5233740.0,69221.0,5233740.0,CPM,13.225914928903611
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_CSTM_Unreachables_NTL_3P_UF_AE Unreach Spanish_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-01,47957.6237479366,4119850.0,66317.0,4119850.0,CPM,16.096945277133877
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_CSTM_Unreachables_NTL_3P_UF_AE Unreach Spanish_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-02,62389.94830257444,5359985.0,80750.0,5359985.0,CPM,15.065340667930974
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_CSTM_Unreachables_NTL_3P_UF_AE Unreach Spanish_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-03,41811.404603431554,4137529.0000000005,61706.0,4137529.0,CPM,14.913732326709976
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_CSTM_Unreachables_NTL_3P_UF_Spons Session Unreach Eng_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-01,44352.538490817395,1210180.0,37703.0,1210180.0,CPM,31.15486952354195
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_CSTM_Unreachables_NTL_3P_UF_Spons Session Unreach Eng_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-02,46895.401934413094,1279568.0,40246.0,1279568.0,CPM,31.452802820952076
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_CSTM_Unreachables_NTL_3P_UF_Spons Session Unreach Eng_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-03,39693.63745637844,1211478.0,36929.0,1211478.0,CPM,30.482600592004147
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_CSTM_Unreachables_NTL_3P_UF_Spons Session Unreach Span_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-01,49611.82888795491,1185586.0,37766.0,1185586.0,CPM,31.854289777375914
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_CSTM_Unreachables_NTL_3P_UF_Spons Session Unreach Span_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-02,52018.32191442406,1242872.0,40165.0,1242872.0,CPM,32.316280357108376
Digital Audio,,"D_ATF_REX_067_SPOTIFY USA, INC._GARNT_CSTM_Unreachables_NTL_3P_UF_Spons Session Unreach Span_CRS_AUD_0:30_A18+_CPM_NONSPR",2025-03,44332.41456244899,1187441.0,36998.0,1187441.0,CPM,31.15775857495236
Digital Audio,,D_ATF_REX_067_Sonoro Global Media_GARNT_BROD_ROS_NTL_2P_UF_Ac� Entre Nozz _CRS_POD_1:00_A18+_CPM_NONSPR,2025-01,32757.857338489684,1091279.0,32740.0,1091279.0,CPM,30.001493660191397
Digital Audio,,D_ATF_REX_067_Sonoro Global Media_GARNT_BROD_ROS_NTL_2P_UF_Ac� Entre Nozz _CRS_POD_1:00_A18+_CPM_NONSPR,2025-02,33685.652800524076,1122120.0,33666.0,1122120.0,CPM,30.00213880868356
Digital Audio,,D_ATF_REX_067_Sonoro Global Media_GARNT_BROD_ROS_NTL_2P_UF_Ac� Entre Nozz _CRS_POD_1:00_A18+_CPM_NONSPR,2025-03,25617.149497791353,1111607.0,32572.0,1111607.0,CPM,29.30172264118524
Digital Audio,,D_ATF_REX_067_Sonoro Global Media_GARNT_BROD_ROS_NTL_2P_UF_Chins & Giggles _CRS_POD_1:00_A18+_CPM_NONSPR,2025-01,41361.11053121267,1181641.0,36358.0,1181641.0,CPM,30.76907453278957
Digital Audio,,D_ATF_REX_067_Sonoro Global Media_GARNT_BROD_ROS_NTL_2P_UF_Chins & Giggles _CRS_POD_1:00_A18+_CPM_NONSPR,2025-02,43700.53200825293,1248639.0,38702.0,1248639.0,CPM,30.995347734613446
Digital Audio,,D_ATF_REX_067_Sonoro Global Media_GARNT_BROD_ROS_NTL_2P_UF_Chins & Giggles _CRS_POD_1:00_A18+_CPM_NONSPR,2025-03,44388.819856818634,1268331.0,39391.0,1268331.0,CPM,31.05735017120925
Digital Audio,,D_ATF_REX_067_Sonoro Global Media_GARNT_BROD_ROS_NTL_2P_UF_IE in Besties_CRS_POD_1:00_A18+_CPM_NONSPR,2025-01,32468.847668242288,1082084.0,32463.0,1082084.0,CPM,30.00044358848297
Digital Audio,,D_ATF_REX_067_Sonoro Global Media_GARNT_BROD_ROS_NTL_2P_UF_IE in Besties_CRS_POD_1:00_A18+_CPM_NONSPR,2025-02,33544.71057803076,1118056.0,33542.0,1118056.0,CPM,30.00028621106635
Digital Audio,,D_ATF_REX_067_Sonoro Global Media_GARNT_BROD_ROS_NTL_2P_UF_IE in Besties_CRS_POD_1:00_A18+_CPM_NONSPR,2025-03,29368.258384776935,1157130.0,33988.0,1157130.0,CPM,29.372672042035035
Digital Audio,,D_ATF_REX_067_Sonoro Global Media_GARNT_BROD_ROS_NTL_2P_UF_IE in Friends _CRS_POD_1:00_A18+_CPM_NONSPR,2025-01,32044.738730186127,1069522.0,32083.0,1069522.0,CPM,29.99751290763537
Digital Audio,,D_ATF_REX_067_Sonoro Global Media_GARNT_BROD_ROS_NTL_2P_UF_IE in Friends _CRS_POD_1:00_A18+_CPM_NONSPR,2025-02,33254.38882665282,1109797.0,33290.0,1109797.0,CPM,29.996476833150567
Digital Audio,,D_ATF_REX_067_Sonoro Global Media_GARNT_BROD_ROS_NTL_2P_UF_IE in Friends _CRS_POD_1:00_A18+_CPM_NONSPR,2025-03,30445.504785062574,1134481.0,33609.0,1134481.0,CPM,29.625000330547625
Digital Audio,,D_ATF_REX_067_Sonoro Global Media_GARNT_BROD_ROS_NTL_2P_UF_More Than Mamis_CRS_POD_1:00_A18+_CPM_NONSPR,2025-01,39738.741508556064,1135401.0,34739.0,1135401.0,CPM,30.596238685715445
Digital Audio,,D_ATF_REX_067_Sonoro Global Media_GARNT_BROD_ROS_NTL_2P_UF_More Than Mamis_CRS_POD_1:00_A18+_CPM_NONSPR,2025-02,41069.98638520965,1173194.0,36063.0,1173194.0,CPM,30.739161639081004
Digital Audio,,D_ATF_REX_067_Sonoro Global Media_GARNT_BROD_ROS_NTL_2P_UF_More Than Mamis_CRS_POD_1:00_A18+_CPM_NONSPR,2025-03,41665.48392159341,1189882.0,36649.0,1189882.0,CPM,30.80053316211188
Digital Audio,,D_ATF_REX_068_THE BLACK EFFECT_GARNT_BROD_ROS_NTL_2P_UF_Black Effect AV PostRoll_CRS_POD_PO030_A18+_PAV_NONSPR,2025-01,0.0,1587238.9999999998,30000.0,1587239.0,PAV,18.90074525638546
Digital Audio,,D_ATF_REX_068_THE BLACK EFFECT_GARNT_BROD_ROS_NTL_2P_UF_Black Effect AV PostRoll_CRS_POD_PO030_A18+_PAV_NONSPR,2025-02,0.0,1518661.0,30000.0,1518661.0,PAV,19.75424403471216
Digital Audio,,D_ATF_REX_068_THE BLACK EFFECT_GARNT_BROD_ROS_NTL_2P_UF_Black Effect AV PostRoll_CRS_POD_PO030_A18+_PAV_NONSPR,2025-03,0.0,1543551.0,30000.0,1543551.0,PAV,19.4357037765516
Digital Audio,,D_ATF_REX_068_THE BLACK EFFECT_GARNT_BROD_ROS_NTL_2P_UF_Black Effect MidRoll_CRS_POD_MI030_A18+_CPM_NONSPR,2025-01,117395.40160162977,3260947.0,111395.0,3260947.0,CPM,34.16032213955026
Digital Audio,,D_ATF_REX_068_THE BLACK EFFECT_GARNT_BROD_ROS_NTL_2P_UF_Black Effect MidRoll_CRS_POD_MI030_A18+_CPM_NONSPR,2025-02,108275.01593912847,3007638.0,102275.0,3007638.0,CPM,34.00508970826941
Digital Audio,,D_ATF_REX_068_THE BLACK EFFECT_GARNT_BROD_ROS_NTL_2P_UF_Black Effect MidRoll_CRS_POD_MI030_A18+_CPM_NONSPR,2025-03,76841.65277577983,3168904.0,82593.0,3168904.0,CPM,26.063585391037407
Digital Audio,,D_ATF_REX_068_THE BLACK EFFECT_GARNT_BROD_ROS_NTL_2P_UF_Black Effect PreRoll_CRS_POD_PR030_A18+_CPM_NONSPR,2025-01,75862.77141903526,2809652.0,78862.0,2809652.0,CPM,28.068244750595447
Digital Audio,,D_ATF_REX_068_THE BLACK EFFECT_GARNT_BROD_ROS_NTL_2P_UF_Black Effect PreRoll_CRS_POD_PR030_A18+_CPM_NONSPR,2025-02,70636.88615214033,2616192.0,73637.0,2616192.0,CPM,28.146634497773864
Digital Audio,,D_ATF_REX_068_THE BLACK EFFECT_GARNT_BROD_ROS_NTL_2P_UF_Black Effect PreRoll_CRS_POD_PR030_A18+_CPM_NONSPR,2025-03,70659.7347414475,2729784.0,74775.0,2729784.0,CPM,27.39227719116238
Digital Audio,,D_ATF_REX_068_THE BLACK EFFECT_GARNT_BROD_ROS_NTL_2P_UF_TBC YouTube PreRoll_CRS_POD_PR015_A18+_CPM_NONSPR,2025-01,73798.29083217177,2635720.0,75799.0,2635720.0,CPM,28.75836583552122
Digital Audio,,D_ATF_REX_068_THE BLACK EFFECT_GARNT_BROD_ROS_NTL_2P_UF_TBC YouTube PreRoll_CRS_POD_PR015_A18+_CPM_NONSPR,2025-02,68044.34160549648,2430299.0,70046.0,2430299.0,CPM,28.82196799653047
Digital Audio,,D_ATF_REX_068_THE BLACK EFFECT_GARNT_BROD_ROS_NTL_2P_UF_TBC YouTube PreRoll_CRS_POD_PR015_A18+_CPM_NONSPR,2025-03,64531.03340001588,2486646.0,68580.0,2486646.0,CPM,27.579317683337315
Digital Audio,,D_ATF_REX_068_URBAN ONE_GARNT_BROD_ROS_NTL_2P_UF_Podcast Network - D.L. Hughley_CRS_POD_MI100_A18+_CPM_NONSPR,2025-01,47317.294485503124,1126648.0,35319.0,1126648.0,CPM,31.34874423954953
Digital Audio,,D_ATF_REX_068_URBAN ONE_GARNT_BROD_ROS_NTL_2P_UF_Podcast Network - D.L. Hughley_CRS_POD_MI100_A18+_CPM_NONSPR,2025-02,48022.81715651335,1143106.0,36012.0,1143106.0,CPM,31.503640082372065
Digital Audio,,D_ATF_REX_068_URBAN ONE_GARNT_BROD_ROS_NTL_2P_UF_Podcast Network - D.L. Hughley_CRS_POD_MI100_A18+_CPM_NONSPR,2025-03,47101.65082819391,1121771.0,35113.0,1121771.0,CPM,31.301397522310705
Digital Audio,,D_ATF_REX_068_URBAN ONE_GARNT_BROD_ROS_NTL_2P_UF_Podcast Network - Ricky Smiley_CRS_POD_MI100_A18+_CPM_NONSPR,2025-01,52213.535355946435,1242986.0,40207.0,1242986.0,CPM,32.34710608164533
Digital Audio,,D_ATF_REX_068_URBAN ONE_GARNT_BROD_ROS_NTL_2P_UF_Podcast Network - Ricky Smiley_CRS_POD_MI100_A18+_CPM_NONSPR,2025-02,58098.79348806649,1383542.0,46106.0,1383542.0,CPM,33.324611757359015
Digital Audio,,D_ATF_REX_068_URBAN ONE_GARNT_BROD_ROS_NTL_2P_UF_Podcast Network - Ricky Smiley_CRS_POD_MI100_A18+_CPM_NONSPR,2025-03,53584.93637520715,1275773.0000000002,41583.0,1275773.0,CPM,32.59435651953756
Digital Audio,,D_ATF_REX_068_URBAN ONE_GARNT_BROD_ROS_NTL_2P_UF_Podcast Network DAI_CRS_POD_PR015_A18+_CPM_NONSPR,2025-01,70163.92037329002,2004688.0,65164.0,2004688.0,CPM,32.505806389822254
Digital Audio,,D_ATF_REX_068_URBAN ONE_GARNT_BROD_ROS_NTL_2P_UF_Podcast Network DAI_CRS_POD_PR015_A18+_CPM_NONSPR,2025-02,74500.25017608987,2128685.0,69502.0,2128685.0,CPM,32.65020423406939
Digital Audio,,D_ATF_REX_068_URBAN ONE_GARNT_BROD_ROS_NTL_2P_UF_Podcast Network DAI_CRS_POD_PR015_A18+_CPM_NONSPR,2025-03,67891.83876177172,1995713.0,63873.0,1995713.0,CPM,32.00510293814792
Digital Audio,,D_ATF_REX_068_URBAN ONE_GARNT_BROD_ROS_NTL_2P_UF_PodcastNetwork - MickUnplugged_CRS_POD_MI100_A18+_CPM_NONSPR,2025-01,51622.65517060871,1229238.0,39627.0,1229238.0,CPM,32.237044412880174
Digital Audio,,D_ATF_REX_068_URBAN ONE_GARNT_BROD_ROS_NTL_2P_UF_PodcastNetwork - MickUnplugged_CRS_POD_MI100_A18+_CPM_NONSPR,2025-02,52080.18377225503,1240058.0,40082.0,1240058.0,CPM,32.322681681018146
Digital Audio,,D_ATF_REX_068_URBAN ONE_GARNT_BROD_ROS_NTL_2P_UF_PodcastNetwork - MickUnplugged_CRS_POD_MI100_A18+_CPM_NONSPR,2025-03,45051.4990973248,1225441.0,38288.0,1225441.0,CPM,31.244262269664556
Display,,DNU_ATF_DEX_059_INTERACTIVEONE.COM_GARNT_BROD_ROS_NTL_2P_UF_Sponsorship Serenity Wellness_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,0.0,1000008.0,30000.0,1000008.0,CPM,29.999760001919984
Display,,I_AMB_WIM_037_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HH Custom Article _CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-02,0.0,1000004.0,30000.0,1000004.0,Flat,29.99988000048
Display,,I_AMB_WIM_037_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HH Custom Article _CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-03,267723.6182212581,1140144.0,62908.0,1140144.0,Flat,55.175486605200746
Display,,I_AMB_WIM_037_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HH HPTO 3/1 + 3/2_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-02,0.0,1000007.0000000001,30000.0,1000007.0,PAV,29.99979000146999
Display,,I_AMB_WIM_037_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HH HPTO 3/1 + 3/2_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-03,0.0,1770998.0000000002,30000.0,1770998.0,PAV,16.939601286957977
Display,,I_AMB_WIM_037_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HH HPTO 3/22 + 3/23_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-02,0.0,1000012.0,30000.0,1000012.0,PAV,29.999640004319943
Display,,I_AMB_WIM_037_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HH HPTO 3/22 + 3/23_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-03,0.0,1644684.0,30000.0,1644684.0,PAV,18.240586033548087
Display,,I_AMB_WIM_037_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HH HPTO 3/8 + 3/9_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-02,0.0,1000007.0000000001,30000.0,1000007.0,PAV,29.99979000146999
Display,,I_AMB_WIM_037_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HH HPTO 3/8 + 3/9_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-03,0.0,1570118.0,30000.0,1570118.0,PAV,19.106844198971032
Display,,I_AMB_WIM_037_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HH Newsletter Display _CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-02,0.0,1014487.0,30000.0,1014487.0,PAV,29.571596284624643
Display,,I_AMB_WIM_037_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HH Newsletter Display _CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-03,0.0,1457567.0,30000.0,1457567.0,PAV,20.58224424674818
Display,,I_AMB_WIM_037_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HH Web Display_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,18350.044705407992,1019841.0,30357.0,1019841.0,CPM,29.766404763095423
Display,,I_AMB_WIM_037_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HH Web Display_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,29138.394906351554,1619124.0,41142.0,1619124.0,CPM,25.410036538276252
Display,,I_ATF_DEX_058_CONDE NAST MEDIA GRP_GARNT_BROD_ROS_NTL_2P_UF_1/9 Allure Newsl_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,18160.98269642923,1379806.0,34999.0,1379806.0,Flat,25.365160029743315
Display,,I_ATF_DEX_058_CONDE NAST MEDIA GRP_GARNT_BROD_ROS_NTL_2P_UF_1/9 Architectual Digest Newsl_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,16517.831014393316,1658778.0,36560.0,1658778.0,Flat,22.04032124853356
Display,,I_ATF_DEX_058_CONDE NAST MEDIA GRP_GARNT_BROD_ROS_NTL_2P_UF_1/9 Bon Appetit Newsl_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,38570.683020540855,1487224.0,42636.0,1487224.0,Flat,28.6681764145818
Display,,I_ATF_DEX_058_CONDE NAST MEDIA GRP_GARNT_BROD_ROS_NTL_2P_UF_1/9 Conde Nast Travelor Newsl_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,20053.844130946676,2151736.0,40734.0,2151736.0,Flat,18.93076102272769
Display,,I_ATF_DEX_058_CONDE NAST MEDIA GRP_GARNT_BROD_ROS_NTL_2P_UF_1/9 Epicurious Newsl_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,16978.311067300725,1819693.9999999998,37648.0,1819694.0,Flat,20.68919279834961
Display,,I_ATF_DEX_058_CONDE NAST MEDIA GRP_GARNT_BROD_ROS_NTL_2P_UF_1/9 GQ Newsl_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,22667.005180016702,1494593.0,37501.0,1494593.0,Flat,25.09111176086065
Display,,I_ATF_DEX_058_CONDE NAST MEDIA GRP_GARNT_BROD_ROS_NTL_2P_UF_1/9 Glamour Newsl_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,34492.84340356239,1169493.0,34999.0,1169493.0,Flat,29.92664342582641
Display,,I_ATF_DEX_058_CONDE NAST MEDIA GRP_GARNT_BROD_ROS_NTL_2P_UF_1/9 Pitchfork Newl_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,29970.044575810833,1200288.0,35001.0,1200288.0,Flat,29.16050147964489
Display,,I_ATF_DEX_058_CONDE NAST MEDIA GRP_GARNT_BROD_ROS_NTL_2P_UF_1/9 Self Newsl_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,18976.676008003666,1357836.0,35001.0,1357836.0,Flat,25.777045239631292
Display,,I_ATF_DEX_058_CONDE NAST MEDIA GRP_GARNT_BROD_ROS_NTL_2P_UF_1/9 Vanity Fair Newsl_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,19093.04977678961,2604764.0,41763.0,2604764.0,Flat,16.033314342489376
Display,,I_ATF_DEX_058_CONDE NAST MEDIA GRP_GARNT_BROD_ROS_NTL_2P_UF_1/9 Vogue Newsl_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,29411.341188412764,2493471.0,47616.0,2493471.0,Flat,19.096271823494234
Display,,I_ATF_DEX_058_CONDE NAST MEDIA GRP_GARNT_BROD_ROS_NTL_2P_UF_1/9 Wired Newsl_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,18750.774259004276,1896935.0,38866.0,1896935.0,Flat,20.48884120963554
Display,,I_ATF_DEX_058_DV360_GARNT_BROD_ROS_NTL_2P_UF_1/9-1/10 Masthead_CRS_HIM_MAST_A18+_CPM_NONSPR,2025-01,1042130.3674460063,102811029.0,1061994.0,102811029.0,CPM,10.329572715394182
Display,,I_ATF_DEX_058_DV360_GARNT_BROD_ROS_NTL_2P_UF_Kargo Lighthouse_MOB_PACK_MULTI_A18+_CPM_NONSPR,2025-01,33563.82998386982,1492865.0,41081.0,1492865.0,CPM,27.51822837296072
Display,,I_ATF_DEX_058_DV360_GARNT_BROD_ROS_NTL_2P_UF_Kargo Lighthouse_MOB_PACK_MULTI_A18+_CPM_NONSPR,2025-02,45671.59569530538,1804517.0,50362.0,1804517.0,CPM,27.90885317234473
Display,,I_ATF_DEX_058_DV360_GARNT_BROD_ROS_NTL_2P_UF_Kargo Lighthouse_MOB_PACK_MULTI_A18+_CPM_NONSPR,2025-03,67966.19730763008,2922247.0,74708.0,2922247.0,CPM,25.565258515108408
Display,,I_ATF_DEX_058_Kargo_GARNT_BROD_ROS_NTL_2P_UF_Branded Takeover_MOB_PACK_MULTI_A18+_CPM_NONSPR,2025-01,33258.587514260194,1847638.9999999998,45258.0,1847639.0,CPM,24.495044757119764
Display,,I_ATF_DEX_058_Kargo_GARNT_BROD_ROS_NTL_2P_UF_Branded Takeover_MOB_PACK_MULTI_A18+_CPM_NONSPR,2025-02,63623.33011435792,3534761.0,75624.0,3534761.0,CPM,21.39437432969301
Display,,I_ATF_DEX_058_Kargo_GARNT_BROD_ROS_NTL_2P_UF_Branded Takeover_MOB_PACK_MULTI_A18+_CPM_NONSPR,2025-03,59097.71482508686,3283076.0,71097.0,3283076.0,CPM,21.655605901295004
Display,,I_ATF_DEX_058_MORNING BREW_GARNT_BROD_ROS_NTL_2P_UF_1/16 Brand Booster_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-01,0.0,2166393.0,30000.0,2166393.0,PAV,13.847902942817852
Display,,I_ATF_DEX_058_MORNING BREW_GARNT_BROD_ROS_NTL_2P_UF_1/16 Brand Booster_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-02,0.0,1054782.0,30000.0,1054782.0,PAV,28.44189605055832
Display,,I_ATF_DEX_058_MORNING BREW_GARNT_BROD_ROS_NTL_2P_UF_1/16 Brand Booster_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-03,0.0,1007231.0,30000.0,1007231.0,PAV,29.784627359563
Display,,I_ATF_DEX_058_MORNING BREW_GARNT_BROD_ROS_NTL_2P_UF_1/30 Presenting+NewYears Newsl_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,67159.32578913453,3434851.0,77607.0,3434851.0,Flat,22.59399316011088
Display,,I_ATF_DEX_058_MORNING BREW_GARNT_BROD_ROS_NTL_2P_UF_1/30 Presenting+NewYears Newsl_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-02,0.0,1491417.0,30000.0,1491417.0,Flat,20.11509859415576
Display,,I_ATF_DEX_058_MORNING BREW_GARNT_BROD_ROS_NTL_2P_UF_1/30 Presenting+NewYears Newsl_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-03,0.0,1023429.0000000001,30000.0,1023429.0,Flat,29.313220555602783
