channel,campaign_name,package,month,Spend,Impressions
Social,L_ATF_DEX_038_BAU_GARNT_AV_GM-Guarantee_Q1_2025_C_TK_RE_UF_NTL,,2025-03,0.0,0.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Boost_Q1_2025_C_FBIG_RE_UF_NTL,,2025-01,108695.0,49287346.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Boost_Q1_2025_C_FBIG_RE_UF_NTL,,2025-02,0.0,0.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Boost_Q1_2025_C_TK_RE_UF_NTL,,2025-01,55465.0,25677957.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Boost_Q1_2025_C_TK_RE_UF_NTL,,2025-02,0.0,0.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Boost_Q1_2025_C_TK_RE_UF_NTL,,2025-03,0.0,0.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee FITO 1/9_Q1_2025_C_SC_RE_UF_NTL,,2025-01,250000.0,6800833.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Home Feed 1/9_Q1_2025_C_PN_RE_UF_NTL,,2025-01,229500.0,18825587.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Meta Moment Maker_Q1_2025_C_FB_RE_UF_NTL,,2025-01,1124998.0,80787564.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Search Feed 1/9_Q1_2025_C_PN_RE_UF_NTL,,2025-01,149175.0,8971864.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Top View_Q1_2025_C_TK_RE_UF_NTL,,,561270.0,58278936.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_FBIG_RE_UF_NTL,,2025-01,797973.0,231275825.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_FBIG_RE_UF_NTL,,2025-02,1066737.0,441099052.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_FBIG_RE_UF_NTL,,2025-03,536001.0,222403025.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_PN_RE_UF_NTL,,2025-01,151336.0,53161184.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_PN_RE_UF_NTL,,2025-02,151445.0,55113121.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_PN_RE_UF_NTL,,2025-03,151215.0,55496681.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_SC_RE_UF_NTL,,2025-01,212371.0,46747191.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_SC_RE_UF_NTL,,2025-02,198756.0,35587977.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_SC_RE_UF_NTL,,2025-03,93325.0,15663488.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_TK_RE_UF_NTL,,2025-01,717641.0,208104491.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_TK_RE_UF_NTL,,2025-02,684565.0,218618632.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_TK_RE_UF_NTL,,2025-03,498076.0,158221591.0
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee-Meta Moment Maker_Q1_2025_C_FBIG_RE_UF_NTL,,2025-01,363780.0,13811796.0
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee-TopView 1/10_Q1_2025_C_TK_RE_UF_NTL,,,71048.0,7482636.0
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee-TopView 1/9_Q1_2025_C_TK_RE_UF_NTL,,,65625.0,6805466.0
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_FBIG_RE_UF_NTL,,2025-01,347668.0,72158320.0
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_FBIG_RE_UF_NTL,,2025-02,366211.0,123343938.0
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_FBIG_RE_UF_NTL,,2025-03,335032.0,111677071.0
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_PN_RE_UF_NTL,,2025-01,99770.0,19813587.0
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_PN_RE_UF_NTL,,2025-02,100301.0,20748160.0
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_PN_RE_UF_NTL,,2025-03,99924.0,18406223.0
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_SC_RE_UF_NTL,,2025-01,107317.0,9050005.0
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_SC_RE_UF_NTL,,2025-02,109357.0,7050167.0
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_SC_RE_UF_NTL,,2025-03,108320.0,5892224.0
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_TK_RE_UF_NTL,,2025-01,249146.0,75999504.0
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_TK_RE_UF_NTL,,2025-02,263861.0,87148661.0
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_TK_RE_UF_NTL,,2025-03,256895.0,74949660.0
Video,,V_ATF_DEX_061_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TVOne-AAPP-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,29488.0,978387.0
Video,,V_ATF_DEX_061_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TVOne-AAPP-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,53359.0,1778135.0
Video,,V_ATF_DEX_061_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TVOne-AAPP-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,52419.0,1758429.0
Video,,V_ATF_DEX_061_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_TVOne-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,11807.0,397262.0
Video,,V_ATF_DEX_061_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_TVOne-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,16269.0,546720.0
Video,,V_ATF_DEX_061_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_TVOne-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,14925.0,503818.0
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_SPONS-GTE-WHM2_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-02,9561.0,335461.0
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_SPONS-GTE-WHM2_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,43688.0,1766910.0
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_SPONS-GTE_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-01,6967.0,302943.0
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_SPONS-GTE_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-02,59525.0,2322503.0
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_SPONS-GTE_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,0.0,0.0
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_Upfront-GTE_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-01,57362.0,1799775.0
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_Upfront-GTE_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-02,46800.0,1350669.0
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_Upfront-GTE_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,37345.0,1077787.0
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_WHM-GTE_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-02,0.0,0.0
Video,,V_ATF_DEX_062_A&E_GARNT_BROD_ROS_NTL_2P_UF_Custom Show Bundle_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,41325.0,2510809.0
Video,,V_ATF_DEX_062_A&E_GARNT_BROD_ROS_NTL_2P_UF_Custom Show Bundle_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,55688.0,3383272.0
Video,,V_ATF_DEX_062_A&E_GARNT_BROD_ROS_NTL_2P_UF_Custom Show Bundle_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,14549.0,883952.0
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_PropensityPlus-PVA_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,71011.0,5229060.0
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_PropensityPlus-PVA_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,89203.0,6582095.0
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_PropensityPlus-PVA_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,32817.0,1813892.0
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_PropensityPlus-STV_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-01,112283.0,7393918.0
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_PropensityPlus-STV_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-02,131538.0,10427330.0
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_PropensityPlus-STV_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-03,30487.0,2571517.0
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_UnderFrequency-PVA_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,93168.0,4788630.0
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_UnderFrequency-PVA_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,118329.0,6015935.0
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_UnderFrequency-PVA_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,32955.0,1672894.0
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_UnderFrequency-STV_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-01,112192.0,6655726.0
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_UnderFrequency-STV_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-02,131604.0,8905784.0
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_UnderFrequency-STV_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-03,30522.0,2180490.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Families :15s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,312337.0,18060405.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Families :15s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,127680.0,7400261.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Families :15s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,0.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Families :30s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,304146.0,12671870.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Families :30s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,947144.0,39203329.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Families :30s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,385658.0,16543149.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Movie Ent Enthusiasts :15s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,319110.0,18458026.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Movie Ent Enthusiasts :15s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,126115.0,7305447.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Movie Ent Enthusiasts :30s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,312493.0,13011623.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Movie Ent Enthusiasts :30s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,128133.0,5336416.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Wedding :15s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,484129.0,28030815.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Wedding :15s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,859222.0,49529520.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Wedding :15s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,293600.0,17712840.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Wedding :30s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,134141.0,5587204.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Wedding :30s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,58454.0,2438068.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_DSE-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,129320.0,5240385.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_DSE-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,145153.0,5864998.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_DSE-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,35132.0,1417848.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_DSE-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,129299.0,5243889.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_DSE-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,145135.0,5873727.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_DSE-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,35165.0,1425107.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TubiTV-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,40015.0,2063686.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TubiTV-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,48714.0,2496950.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TubiTV-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,14474.0,736171.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TubiTV-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,40023.0,2064283.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TubiTV-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,48711.0,2510411.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TubiTV-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,14468.0,731687.0
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_1P_UF_CTV-Branded Canvas 1P_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,115819.0,5147528.0
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_1P_UF_CTV-Branded Canvas 1P_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,114373.0,5083226.0
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_1P_UF_CTV-Branded Canvas 1P_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,14687.0,652789.0
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_2P_UF_CTV-BrandedCanvasSceneLevel_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,101803.0,4524472.0
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_2P_UF_CTV-BrandedCanvasSceneLevel_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,122294.0,5435266.0
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_2P_UF_CTV-BrandedCanvasSceneLevel_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,26284.0,1168275.0
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_2P_UF_LG Glass_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,176592.0,8829891.0
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_2P_UF_LG Glass_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,267224.0,13360937.0
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_2P_UF_LG Glass_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,60045.0,3002394.0
Video,,V_ATF_DEX_062_Kargo_GARNT_OLV_CRS_UF_RE_GM_A18+_NTL_NTL_Branded Canvas_0:30_DIR_BROD_1P_PubNat_ROS_N/A_N/A_Flashtalking_CPM,2025-01,0.0,44387.0
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Brand Block_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-01,570893.0,11110109.0
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Brand Block_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-02,1307904.0,26775312.0
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Brand Block_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,211280.0,4292217.0
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_BrandBlockTLOUPre_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,0.0,0.0
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Infront_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-01,397517.0,5559591.0
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Infront_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-02,821733.0,12228302.0
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Infront_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,227332.0,3179454.0
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Max Moments_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-01,44695.0,1276414.0
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Max Moments_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-02,80932.0,2545328.0
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Max Moments_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,35104.0,1002926.0
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_TLOU Spon Pre_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,0.0,713303.0
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_BROD_ROS_NTL_2P_UF_Movie and Show Playlist Native Ads_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,0.0,21.0
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_BROD_ROS_NTL_2P_UF_Movie and Show Playlist Native Ads_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,211788.0,13194768.0
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_BROD_ROS_NTL_2P_UF_Movie and Show Playlist Native Ads_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,3550.0,409950.0
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Brand Showcase-Propensity Plus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,0.0,1.0
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Brand Showcase-Propensity Plus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,116548.0,7261196.0
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Brand Showcase-Propensity Plus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,22550.0,1872416.0
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Brand Showcase-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,0.0,1.0
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Brand Showcase-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,81277.0,5063935.0
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Brand Showcase-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,19486.0,1449512.0
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Roku Channel Video TB Propensity Plus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,13091.0,665546.0
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Roku Channel Video TB Propensity Plus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,13782.0,700716.0
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Roku Channel Video TB Propensity Plus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,2053.0,104361.0
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Roku Channel Video TB Underfrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,13193.0,670611.0
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Roku Channel Video TB Underfrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,49111.0,2908088.0
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Roku Channel Video TB Underfrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,1578.0,104899.0
Video,,V_ATF_DEX_062_XANDR.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Netflix-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,81033.0,2645615.0
Video,,V_ATF_DEX_062_XANDR.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Netflix-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,93878.0,3064938.0
Video,,V_ATF_DEX_062_XANDR.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Netflix-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,24166.0,875081.0
Video,,V_ATF_DEX_066_MAX_GARNT_BROD_ROS_NTL_2P_UF_TLOUsponPost1&2_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,0.0,1.0
Video,,V_ATF_DEX_066_MAX_GARNT_BROD_ROS_NTL_2P_UF_TLOUsponPremiere1&2_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,0.0,1.0
Video,,V_ATF_DEX_067_DV360_GARNT_MUL_MUL_NTL_3P_UF_TVOneAAPP_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,3.0
Video,,V_ATF_DEX_067_DV360_GARNT_MUL_MUL_NTL_3P_UF_TVOneUR_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,1.0
Video,,V_ATF_DEX_067_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_LocalNow_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,0.0,4.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-15-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-02,6081.0,487893.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-15-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-03,7024.0,563516.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,20672.0,1643812.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,28207.0,2255535.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,24962.0,1980059.0
